clip,segment,actual_type,is_noisy,verdict,conf_synthetic,conf_real,correct
rasa_Hindi_Male_035_multi_no_hv_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_035_multi_no_ou_cr_no,0,genuine,False,synthetic,0.7931,0.2069,False
rasa_Hindi_Male_035_multi_no_ou_cr_no,1,outdoor,True,synthetic,0.9888,0.0112,True
rasa_Hindi_Male_035_multi_no_ou_cr_no,2,crowd,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_035_multi_no_ou_cr_no,3,genuine,False,synthetic,0.731,0.269,False
rasa_Hindi_Male_035_multi_ra_hv_no_cr,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_035_multi_ra_hv_no_cr,1,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_035_multi_ra_hv_no_cr,2,genuine,False,real,0.369,0.631,True
rasa_Hindi_Male_035_multi_ra_hv_no_cr,3,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_035_multi_ra_no_no_hu,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_035_multi_ra_no_no_hu,1,genuine,False,synthetic,0.555,0.445,False
rasa_Hindi_Male_035_multi_ra_no_no_hu,2,genuine,False,real,0.369,0.631,True
rasa_Hindi_Male_035_multi_ra_no_no_hu,3,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_036_multi_hu_cr_no_ra,0,human,True,synthetic,0.9994,0.0006,True
rasa_Hindi_Male_036_multi_hu_cr_no_ra,1,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_036_multi_hu_cr_no_ra,2,genuine,False,synthetic,0.8753,0.1247,False
rasa_Hindi_Male_036_multi_hu_cr_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_036_multi_no_no_ou_no,0,genuine,False,real,0.4928,0.5072,True
rasa_Hindi_Male_036_multi_no_no_ou_no,1,genuine,False,real,0.4174,0.5826,True
rasa_Hindi_Male_036_multi_no_no_ou_no,2,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_036_multi_no_no_ou_no,3,genuine,False,synthetic,0.7599,0.2401,False
rasa_Hindi_Male_036_multi_no_no_wn_hv,0,genuine,False,real,0.4928,0.5072,True
rasa_Hindi_Male_036_multi_no_no_wn_hv,1,genuine,False,real,0.4174,0.5826,True
rasa_Hindi_Male_036_multi_no_no_wn_hv,2,white_noise,True,synthetic,0.9986,0.0014,True
rasa_Hindi_Male_036_multi_no_no_wn_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_036_multi_ra_no_no_no,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_036_multi_ra_no_no_no,1,genuine,False,real,0.4174,0.5826,True
rasa_Hindi_Male_036_multi_ra_no_no_no,2,genuine,False,synthetic,0.8753,0.1247,False
rasa_Hindi_Male_036_multi_ra_no_no_no,3,genuine,False,synthetic,0.7599,0.2401,False
rasa_Hindi_Male_037_multi_hu_cr_ra_no,0,human,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_037_multi_hu_cr_ra_no,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_037_multi_hu_cr_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_037_multi_hu_cr_ra_no,3,genuine,False,synthetic,0.5333,0.4667,False
rasa_Hindi_Male_037_multi_no_hu_no_ou,0,genuine,False,synthetic,0.8912,0.1088,False
rasa_Hindi_Male_037_multi_no_hu_no_ou,1,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_037_multi_no_hu_no_ou,2,genuine,False,real,0.395,0.605,True
rasa_Hindi_Male_037_multi_no_hu_no_ou,3,outdoor,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_037_multi_no_no_ra_no,0,genuine,False,synthetic,0.8912,0.1088,False
rasa_Hindi_Male_037_multi_no_no_ra_no,1,genuine,False,synthetic,0.8182,0.1818,False
rasa_Hindi_Male_037_multi_no_no_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_037_multi_no_no_ra_no,3,genuine,False,synthetic,0.5333,0.4667,False
rasa_Hindi_Male_037_multi_no_ou_no_no,0,genuine,False,synthetic,0.8912,0.1088,False
rasa_Hindi_Male_037_multi_no_ou_no_no,1,outdoor,True,synthetic,0.9986,0.0014,True
rasa_Hindi_Male_037_multi_no_ou_no_no,2,genuine,False,real,0.395,0.605,True
rasa_Hindi_Male_037_multi_no_ou_no_no,3,genuine,False,synthetic,0.5333,0.4667,False
rasa_Hindi_Male_038_multi_cr_no_no_no,0,crowd,True,synthetic,0.9985,0.0015,True
rasa_Hindi_Male_038_multi_cr_no_no_no,1,genuine,False,real,0.2482,0.7518,True
rasa_Hindi_Male_038_multi_cr_no_no_no,2,genuine,False,real,0.3769,0.6231,True
rasa_Hindi_Male_038_multi_cr_no_no_no,3,genuine,False,synthetic,0.9465,0.0535,False
rasa_Hindi_Male_038_multi_no_no_no_cr,0,genuine,False,real,0.3672,0.6328,True
rasa_Hindi_Male_038_multi_no_no_no_cr,1,genuine,False,real,0.2482,0.7518,True
rasa_Hindi_Male_038_multi_no_no_no_cr,2,genuine,False,real,0.3769,0.6231,True
rasa_Hindi_Male_038_multi_no_no_no_cr,3,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_038_multi_no_no_no_wn,0,genuine,False,real,0.3672,0.6328,True
rasa_Hindi_Male_038_multi_no_no_no_wn,1,genuine,False,real,0.2482,0.7518,True
rasa_Hindi_Male_038_multi_no_no_no_wn,2,genuine,False,real,0.3769,0.6231,True
rasa_Hindi_Male_038_multi_no_no_no_wn,3,white_noise,True,synthetic,0.9933,0.0067,True
rasa_Hindi_Male_038_multi_ra_no_wn_hv,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_038_multi_ra_no_wn_hv,1,genuine,False,real,0.2482,0.7518,True
rasa_Hindi_Male_038_multi_ra_no_wn_hv,2,white_noise,True,synthetic,0.9924,0.0076,True
rasa_Hindi_Male_038_multi_ra_no_wn_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_039_multi_no_no_ra_no,0,genuine,False,synthetic,0.6915,0.3085,False
rasa_Hindi_Male_039_multi_no_no_ra_no,1,genuine,False,synthetic,0.6754,0.3246,False
rasa_Hindi_Male_039_multi_no_no_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_039_multi_no_no_ra_no,3,genuine,False,real,0.325,0.675,True
rasa_Hindi_Male_039_multi_no_wn_no_no,0,genuine,False,synthetic,0.6915,0.3085,False
rasa_Hindi_Male_039_multi_no_wn_no_no,1,white_noise,True,synthetic,0.9952,0.0048,True
rasa_Hindi_Male_039_multi_no_wn_no_no,2,genuine,False,real,0.48,0.52,True
rasa_Hindi_Male_039_multi_no_wn_no_no,3,genuine,False,real,0.325,0.675,True
rasa_Hindi_Male_039_multi_ou_cr_hv_no,0,outdoor,True,synthetic,0.9983,0.0017,True
rasa_Hindi_Male_039_multi_ou_cr_hv_no,1,crowd,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_039_multi_ou_cr_hv_no,2,hvac,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_039_multi_ou_cr_hv_no,3,genuine,False,real,0.325,0.675,True
rasa_Hindi_Male_039_multi_ou_no_hu_no,0,outdoor,True,synthetic,0.9888,0.0112,True
rasa_Hindi_Male_039_multi_ou_no_hu_no,1,genuine,False,synthetic,0.6754,0.3246,False
rasa_Hindi_Male_039_multi_ou_no_hu_no,2,human,True,synthetic,0.9996,0.0004,True
rasa_Hindi_Male_039_multi_ou_no_hu_no,3,genuine,False,real,0.325,0.675,True
rasa_Hindi_Male_040_multi_hu_no_hv_wn,0,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_040_multi_hu_no_hv_wn,1,genuine,False,synthetic,0.6937,0.3063,False
rasa_Hindi_Male_040_multi_hu_no_hv_wn,2,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_040_multi_hu_no_hv_wn,3,white_noise,True,synthetic,0.9762,0.0238,True
rasa_Hindi_Male_040_multi_no_no_no_hv,0,genuine,False,synthetic,0.8191,0.1809,False
rasa_Hindi_Male_040_multi_no_no_no_hv,1,genuine,False,synthetic,0.6937,0.3063,False
rasa_Hindi_Male_040_multi_no_no_no_hv,2,genuine,False,real,0.4654,0.5346,True
rasa_Hindi_Male_040_multi_no_no_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_040_multi_wn_hu_no_ou,0,white_noise,True,synthetic,0.997,0.003,True
rasa_Hindi_Male_040_multi_wn_hu_no_ou,1,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_040_multi_wn_hu_no_ou,2,genuine,False,real,0.4654,0.5346,True
rasa_Hindi_Male_040_multi_wn_hu_no_ou,3,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_040_multi_wn_ou_no_hv,0,white_noise,True,synthetic,0.9889,0.0111,True
rasa_Hindi_Male_040_multi_wn_ou_no_hv,1,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_040_multi_wn_ou_no_hv,2,genuine,False,real,0.4654,0.5346,True
rasa_Hindi_Male_040_multi_wn_ou_no_hv,3,hvac,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_041_multi_cr_no_hv_wn,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_041_multi_cr_no_hv_wn,1,genuine,False,synthetic,0.6901,0.3099,False
rasa_Hindi_Male_041_multi_cr_no_hv_wn,2,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_041_multi_cr_no_hv_wn,3,white_noise,True,synthetic,0.9525,0.0475,True
rasa_Hindi_Male_041_multi_hv_ra_ou_no,0,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_041_multi_hv_ra_ou_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_041_multi_hv_ra_ou_no,2,outdoor,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_041_multi_hv_ra_ou_no,3,genuine,False,real,0.4073,0.5927,True
rasa_Hindi_Male_041_multi_ou_wn_no_no,0,outdoor,True,synthetic,0.9962,0.0038,True
rasa_Hindi_Male_041_multi_ou_wn_no_no,1,white_noise,True,synthetic,0.9921,0.0079,True
rasa_Hindi_Male_041_multi_ou_wn_no_no,2,genuine,False,synthetic,0.6928,0.3072,False
rasa_Hindi_Male_041_multi_ou_wn_no_no,3,genuine,False,real,0.4073,0.5927,True
rasa_Hindi_Male_041_multi_ra_no_no_no,0,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_041_multi_ra_no_no_no,1,genuine,False,synthetic,0.6901,0.3099,False
rasa_Hindi_Male_041_multi_ra_no_no_no,2,genuine,False,synthetic,0.6928,0.3072,False
rasa_Hindi_Male_041_multi_ra_no_no_no,3,genuine,False,real,0.4073,0.5927,True
rasa_Hindi_Male_042_multi_hu_cr_hv_no,0,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_042_multi_hu_cr_hv_no,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_042_multi_hu_cr_hv_no,2,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_042_multi_hu_cr_hv_no,3,genuine,False,synthetic,0.557,0.443,False
rasa_Hindi_Male_042_multi_hu_no_cr_no,0,human,True,synthetic,0.9992,0.0008,True
rasa_Hindi_Male_042_multi_hu_no_cr_no,1,genuine,False,real,0.3716,0.6284,True
rasa_Hindi_Male_042_multi_hu_no_cr_no,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_042_multi_hu_no_cr_no,3,genuine,False,synthetic,0.557,0.443,False
rasa_Hindi_Male_042_multi_hu_no_no_no,0,human,True,synthetic,0.9992,0.0008,True
rasa_Hindi_Male_042_multi_hu_no_no_no,1,genuine,False,real,0.3716,0.6284,True
rasa_Hindi_Male_042_multi_hu_no_no_no,2,genuine,False,synthetic,0.9596,0.0404,False
rasa_Hindi_Male_042_multi_hu_no_no_no,3,genuine,False,synthetic,0.557,0.443,False
rasa_Hindi_Male_042_multi_ou_ra_cr_no,0,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_042_multi_ou_ra_cr_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_042_multi_ou_ra_cr_no,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_042_multi_ou_ra_cr_no,3,genuine,False,synthetic,0.557,0.443,False
rasa_Hindi_Male_043_multi_cr_no_no_wn,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_043_multi_cr_no_no_wn,1,genuine,False,real,0.4713,0.5287,True
rasa_Hindi_Male_043_multi_cr_no_no_wn,2,genuine,False,synthetic,0.5455,0.4545,False
rasa_Hindi_Male_043_multi_cr_no_no_wn,3,white_noise,True,synthetic,0.9732,0.0268,True
rasa_Hindi_Male_043_multi_hv_no_no_wn,0,hvac,True,synthetic,0.9993,0.0007,True
rasa_Hindi_Male_043_multi_hv_no_no_wn,1,genuine,False,real,0.4713,0.5287,True
rasa_Hindi_Male_043_multi_hv_no_no_wn,2,genuine,False,synthetic,0.5455,0.4545,False
rasa_Hindi_Male_043_multi_hv_no_no_wn,3,white_noise,True,synthetic,0.9909,0.0091,True
rasa_Hindi_Male_043_multi_no_no_wn_no,0,genuine,False,real,0.2499,0.7501,True
rasa_Hindi_Male_043_multi_no_no_wn_no,1,genuine,False,real,0.4713,0.5287,True
rasa_Hindi_Male_043_multi_no_no_wn_no,2,white_noise,True,synthetic,0.9982,0.0018,True
rasa_Hindi_Male_043_multi_no_no_wn_no,3,genuine,False,real,0.3259,0.6741,True
rasa_Hindi_Male_043_multi_no_ou_ra_cr,0,genuine,False,real,0.2499,0.7501,True
rasa_Hindi_Male_043_multi_no_ou_ra_cr,1,outdoor,True,synthetic,0.991,0.009,True
rasa_Hindi_Male_043_multi_no_ou_ra_cr,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_043_multi_no_ou_ra_cr,3,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_044_multi_no_hu_ou_no,0,genuine,False,synthetic,0.8015,0.1985,False
rasa_Hindi_Male_044_multi_no_hu_ou_no,1,human,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_044_multi_no_hu_ou_no,2,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_044_multi_no_hu_ou_no,3,genuine,False,synthetic,0.6887,0.3113,False
rasa_Hindi_Male_044_multi_no_no_no_ou,0,genuine,False,synthetic,0.8015,0.1985,False
rasa_Hindi_Male_044_multi_no_no_no_ou,1,genuine,False,synthetic,0.546,0.454,False
rasa_Hindi_Male_044_multi_no_no_no_ou,2,genuine,False,real,0.2959,0.7041,True
rasa_Hindi_Male_044_multi_no_no_no_ou,3,outdoor,True,synthetic,0.9938,0.0062,True
rasa_Hindi_Male_044_multi_ou_hv_hu_no,0,outdoor,True,synthetic,0.9898,0.0102,True
rasa_Hindi_Male_044_multi_ou_hv_hu_no,1,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_044_multi_ou_hv_hu_no,2,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_044_multi_ou_hv_hu_no,3,genuine,False,synthetic,0.6887,0.3113,False
rasa_Hindi_Male_044_multi_wn_cr_no_hv,0,white_noise,True,synthetic,0.9873,0.0127,True
rasa_Hindi_Male_044_multi_wn_cr_no_hv,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_044_multi_wn_cr_no_hv,2,genuine,False,real,0.2959,0.7041,True
rasa_Hindi_Male_044_multi_wn_cr_no_hv,3,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_045_multi_hu_hv_no_ra,0,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_045_multi_hu_hv_no_ra,1,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_045_multi_hu_hv_no_ra,2,genuine,False,real,0.3759,0.6241,True
rasa_Hindi_Male_045_multi_hu_hv_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_045_multi_no_no_hv_no,0,genuine,False,real,0.2157,0.7843,True
rasa_Hindi_Male_045_multi_no_no_hv_no,1,genuine,False,real,0.0893,0.9107,True
rasa_Hindi_Male_045_multi_no_no_hv_no,2,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_045_multi_no_no_hv_no,3,genuine,False,synthetic,0.982,0.018,False
rasa_Hindi_Male_045_multi_no_wn_hu_no,0,genuine,False,real,0.2157,0.7843,True
rasa_Hindi_Male_045_multi_no_wn_hu_no,1,white_noise,True,synthetic,0.9796,0.0204,True
rasa_Hindi_Male_045_multi_no_wn_hu_no,2,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_045_multi_no_wn_hu_no,3,genuine,False,synthetic,0.982,0.018,False
rasa_Hindi_Male_045_multi_ou_no_hv_wn,0,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_045_multi_ou_no_hv_wn,1,genuine,False,real,0.0893,0.9107,True
rasa_Hindi_Male_045_multi_ou_no_hv_wn,2,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_045_multi_ou_no_hv_wn,3,white_noise,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_046_multi_hu_no_cr_wn,0,human,True,synthetic,0.9989,0.0011,True
rasa_Hindi_Male_046_multi_hu_no_cr_wn,1,genuine,False,synthetic,0.9881,0.0119,False
rasa_Hindi_Male_046_multi_hu_no_cr_wn,2,crowd,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_046_multi_hu_no_cr_wn,3,white_noise,True,synthetic,0.9969,0.0031,True
rasa_Hindi_Male_046_multi_no_hv_cr_no,0,genuine,False,real,0.2181,0.7819,True
rasa_Hindi_Male_046_multi_no_hv_cr_no,1,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_046_multi_no_hv_cr_no,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_046_multi_no_hv_cr_no,3,genuine,False,real,0.166,0.834,True
rasa_Hindi_Male_046_multi_no_ra_hu_no,0,genuine,False,real,0.2181,0.7819,True
rasa_Hindi_Male_046_multi_no_ra_hu_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_046_multi_no_ra_hu_no,2,human,True,synthetic,0.9993,0.0007,True
rasa_Hindi_Male_046_multi_no_ra_hu_no,3,genuine,False,real,0.166,0.834,True
rasa_Hindi_Male_046_multi_no_ra_ou_hv,0,genuine,False,real,0.2181,0.7819,True
rasa_Hindi_Male_046_multi_no_ra_ou_hv,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_046_multi_no_ra_ou_hv,2,outdoor,True,synthetic,0.9905,0.0095,True
rasa_Hindi_Male_046_multi_no_ra_ou_hv,3,hvac,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_047_multi_cr_no_hu_wn,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_047_multi_cr_no_hu_wn,1,genuine,False,real,0.4908,0.5092,True
rasa_Hindi_Male_047_multi_cr_no_hu_wn,2,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_047_multi_cr_no_hu_wn,3,white_noise,True,synthetic,0.9767,0.0233,True
rasa_Hindi_Male_047_multi_no_hu_cr_wn,0,genuine,False,synthetic,0.6774,0.3226,False
rasa_Hindi_Male_047_multi_no_hu_cr_wn,1,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_047_multi_no_hu_cr_wn,2,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_047_multi_no_hu_cr_wn,3,white_noise,True,synthetic,0.9793,0.0207,True
rasa_Hindi_Male_047_multi_no_no_no_ra,0,genuine,False,synthetic,0.6774,0.3226,False
rasa_Hindi_Male_047_multi_no_no_no_ra,1,genuine,False,real,0.4908,0.5092,True
rasa_Hindi_Male_047_multi_no_no_no_ra,2,genuine,False,synthetic,0.7591,0.2409,False
rasa_Hindi_Male_047_multi_no_no_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_047_multi_ou_wn_no_no,0,outdoor,True,synthetic,0.9975,0.0025,True
rasa_Hindi_Male_047_multi_ou_wn_no_no,1,white_noise,True,synthetic,0.984,0.016,True
rasa_Hindi_Male_047_multi_ou_wn_no_no,2,genuine,False,synthetic,0.7591,0.2409,False
rasa_Hindi_Male_047_multi_ou_wn_no_no,3,genuine,False,synthetic,0.7027,0.2973,False
rasa_Hindi_Male_048_multi_hu_no_no_no,0,human,True,synthetic,0.9993,0.0007,True
rasa_Hindi_Male_048_multi_hu_no_no_no,1,genuine,False,synthetic,0.7373,0.2627,False
rasa_Hindi_Male_048_multi_hu_no_no_no,2,genuine,False,real,0.2299,0.7701,True
rasa_Hindi_Male_048_multi_hu_no_no_no,3,genuine,False,real,0.295,0.705,True
rasa_Hindi_Male_048_multi_no_cr_no_no,0,genuine,False,real,0.136,0.864,True
rasa_Hindi_Male_048_multi_no_cr_no_no,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_048_multi_no_cr_no_no,2,genuine,False,real,0.2299,0.7701,True
rasa_Hindi_Male_048_multi_no_cr_no_no,3,genuine,False,real,0.295,0.705,True
rasa_Hindi_Male_048_multi_no_no_ra_no,0,genuine,False,real,0.136,0.864,True
rasa_Hindi_Male_048_multi_no_no_ra_no,1,genuine,False,synthetic,0.7373,0.2627,False
rasa_Hindi_Male_048_multi_no_no_ra_no,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_048_multi_no_no_ra_no,3,genuine,False,real,0.295,0.705,True
rasa_Hindi_Male_049_multi_hu_ou_no_no,0,human,True,synthetic,0.9994,0.0006,True
rasa_Hindi_Male_049_multi_hu_ou_no_no,1,outdoor,True,synthetic,0.9979,0.0021,True
rasa_Hindi_Male_049_multi_hu_ou_no_no,2,genuine,False,synthetic,0.5933,0.4067,False
rasa_Hindi_Male_049_multi_hu_ou_no_no,3,genuine,False,synthetic,0.6546,0.3454,False
rasa_Hindi_Male_049_multi_no_no_no_ra,0,genuine,False,synthetic,0.5806,0.4194,False
rasa_Hindi_Male_049_multi_no_no_no_ra,1,genuine,False,real,0.3386,0.6614,True
rasa_Hindi_Male_049_multi_no_no_no_ra,2,genuine,False,synthetic,0.5933,0.4067,False
rasa_Hindi_Male_049_multi_no_no_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_049_multi_no_ra_hu_wn,0,genuine,False,synthetic,0.5806,0.4194,False
rasa_Hindi_Male_049_multi_no_ra_hu_wn,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_049_multi_no_ra_hu_wn,2,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_049_multi_no_ra_hu_wn,3,white_noise,True,synthetic,0.9932,0.0068,True
rasa_Hindi_Male_049_multi_no_ra_no_no,0,genuine,False,synthetic,0.5806,0.4194,False
rasa_Hindi_Male_049_multi_no_ra_no_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_049_multi_no_ra_no_no,2,genuine,False,synthetic,0.5933,0.4067,False
rasa_Hindi_Male_049_multi_no_ra_no_no,3,genuine,False,synthetic,0.6546,0.3454,False
rasa_Hindi_Male_050_multi_cr_no_no_wn,0,crowd,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_050_multi_cr_no_no_wn,1,genuine,False,synthetic,0.8677,0.1323,False
rasa_Hindi_Male_050_multi_cr_no_no_wn,2,genuine,False,real,0.4591,0.5409,True
rasa_Hindi_Male_050_multi_cr_no_no_wn,3,white_noise,True,synthetic,0.9865,0.0135,True
rasa_Hindi_Male_050_multi_hu_ra_cr_no,0,human,True,synthetic,0.9997,0.0003,True
rasa_Hindi_Male_050_multi_hu_ra_cr_no,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_050_multi_hu_ra_cr_no,2,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_050_multi_hu_ra_cr_no,3,genuine,False,real,0.3,0.7,True
rasa_Hindi_Male_050_multi_no_no_hu_no,0,genuine,False,real,0.4008,0.5992,True
rasa_Hindi_Male_050_multi_no_no_hu_no,1,genuine,False,synthetic,0.8677,0.1323,False
rasa_Hindi_Male_050_multi_no_no_hu_no,2,human,True,synthetic,0.9998,0.0002,True
rasa_Hindi_Male_050_multi_no_no_hu_no,3,genuine,False,real,0.3,0.7,True
rasa_Hindi_Male_050_multi_ou_no_wn_no,0,outdoor,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_050_multi_ou_no_wn_no,1,genuine,False,synthetic,0.8677,0.1323,False
rasa_Hindi_Male_050_multi_ou_no_wn_no,2,white_noise,True,synthetic,0.9843,0.0157,True
rasa_Hindi_Male_050_multi_ou_no_wn_no,3,genuine,False,real,0.3,0.7,True
rasa_Hindi_Male_051_multi_hu_no_no_no,0,human,True,synthetic,0.9993,0.0007,True
rasa_Hindi_Male_051_multi_hu_no_no_no,1,genuine,False,synthetic,0.5609,0.4391,False
rasa_Hindi_Male_051_multi_hu_no_no_no,2,genuine,False,real,0.2954,0.7046,True
rasa_Hindi_Male_051_multi_hu_no_no_no,3,genuine,False,synthetic,0.5009,0.4991,False
rasa_Hindi_Male_051_multi_no_no_no_ra,0,genuine,False,real,0.3472,0.6528,True
rasa_Hindi_Male_051_multi_no_no_no_ra,1,genuine,False,synthetic,0.5609,0.4391,False
rasa_Hindi_Male_051_multi_no_no_no_ra,2,genuine,False,real,0.2954,0.7046,True
rasa_Hindi_Male_051_multi_no_no_no_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_051_multi_no_ra_no_hv,0,genuine,False,real,0.3472,0.6528,True
rasa_Hindi_Male_051_multi_no_ra_no_hv,1,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_051_multi_no_ra_no_hv,2,genuine,False,real,0.2954,0.7046,True
rasa_Hindi_Male_051_multi_no_ra_no_hv,3,hvac,True,synthetic,0.9994,0.0006,True
rasa_Hindi_Male_051_multi_wn_no_hu_no,0,white_noise,True,synthetic,0.9973,0.0027,True
rasa_Hindi_Male_051_multi_wn_no_hu_no,1,genuine,False,synthetic,0.5609,0.4391,False
rasa_Hindi_Male_051_multi_wn_no_hu_no,2,human,True,synthetic,0.9995,0.0005,True
rasa_Hindi_Male_051_multi_wn_no_hu_no,3,genuine,False,synthetic,0.5009,0.4991,False
rasa_Hindi_Male_052_multi_hv_no_wn_ra,0,hvac,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_052_multi_hv_no_wn_ra,1,genuine,False,real,0.2507,0.7493,True
rasa_Hindi_Male_052_multi_hv_no_wn_ra,2,white_noise,True,synthetic,0.9615,0.0385,True
rasa_Hindi_Male_052_multi_hv_no_wn_ra,3,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_052_multi_no_cr_ra_ou,0,genuine,False,synthetic,0.7728,0.2272,False
rasa_Hindi_Male_052_multi_no_cr_ra_ou,1,crowd,True,synthetic,0.9999,0.0001,True
rasa_Hindi_Male_052_multi_no_cr_ra_ou,2,rain,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_052_multi_no_cr_ra_ou,3,outdoor,True,synthetic,1.0,0.0,True
rasa_Hindi_Male_052_multi_no_no_ou_hv,0,genuine,False,synthetic,0.7728,0.2272,False
rasa_Hindi_Male_052_multi_no_no_ou_hv,1,genuine,False,real,0.2507,0.7493,True
rasa_Hindi_Male_052_multi_no_no_ou_hv,2,outdoor,True,synthetic,0.9991,0.0009,True
