file,gt_assignment,is_manipulated,n_noisy_segs,dominant_type,dominant_conf,dominant_correct,seg0_ratio,seg0_type,seg0_conf,seg1_ratio,seg1_type,seg1_conf,seg2_ratio,seg2_type,seg2_conf,seg3_ratio,seg3_type,seg3_conf
rasa_Hindi_Male_063_multi_ou_no_no_no.wav,s0=outdoor,True,1,outdoor,6.3366,True,563.8703,outdoor,1.0,1.3675,genuine,0.0,0.712,genuine,0.0,1.288,genuine,0.0
rasa_Hindi_Male_063_multi_ra_no_ou_hv.wav,s0=rain; s2=outdoor; s3=hvac,True,3,rain,0.8709,True,11.6319,rain,1.0,0.0048,genuine,0.0,1.9952,human,0.3047,2.6022,crowd,1.0
rasa_Hindi_Male_063_multi_wn_cr_no_hv.wav,s0=white_noise; s1=crowd; s3=hvac,True,3,white_noise,0.7989,True,9.9853,white_noise,1.0,1.9971,rain,1.0,0.0029,genuine,0.0,2.6972,hvac,1.0
rasa_Hindi_Male_064_multi_no_no_cr_hv.wav,s2=crowd; s3=hvac,True,2,crowd,3.8251,True,0.5424,genuine,0.0,1.4576,genuine,0.0,2099.9767,crowd,1.0,652.6599,hvac,1.0
rasa_Hindi_Male_064_multi_no_no_ra_hu.wav,s2=rain; s3=human,True,2,rain,4.2159,True,0.5424,genuine,0.0,1.4576,genuine,0.0,4590.084,rain,1.0,3210.0837,human,1.0
rasa_Hindi_Male_064_multi_no_wn_hu_ra.wav,s1=white_noise; s2=human; s3=rain,True,3,rain,0.3906,True,0.0003,genuine,0.0,2.065,white_noise,1.0,1.9997,human,1.0,2.2279,rain,1.0
rasa_Hindi_Male_064_multi_ou_ra_no_cr.wav,s0=outdoor; s1=rain; s3=crowd,True,3,rain,1.082,True,4.3742,outdoor,1.0,24.6902,rain,1.0,0.0107,genuine,0.0,1.9893,crowd,1.0
rasa_Hindi_Male_065_multi_cr_wn_no_hv.wav,s0=crowd; s1=white_noise; s3=hvac,True,3,rain,0.7448,False,8.3403,rain,1.0,6.7864,white_noise,1.0,0.0022,genuine,0.0,1.9978,hvac,1.0
rasa_Hindi_Male_065_multi_hv_no_cr_ou.wav,s0=hvac; s2=crowd; s3=outdoor,True,3,outdoor,0.4689,True,2.432,hvac,1.0,0.0013,genuine,0.0,1.9987,crowd,1.0,3.083,outdoor,1.0
rasa_Hindi_Male_065_multi_no_no_cr_hv.wav,s2=crowd; s3=hvac,True,2,crowd,3.9073,True,1.5918,genuine,0.0,0.4082,genuine,0.0,2475.3446,crowd,1.0,1053.2944,hvac,1.0
rasa_Hindi_Male_065_multi_no_ou_no_no.wav,s1=outdoor,True,2,outdoor,3.278,True,1.3437,genuine,0.0,586.0975,outdoor,1.0,0.6563,genuine,0.0,1.9179,human,0.2246
rasa_Hindi_Male_066_multi_hu_no_no_no.wav,s0=human,True,2,human,4.27,True,5114.47,human,1.0,1.1135,genuine,0.0,2.7097,crowd,1.0,0.8865,genuine,0.0
rasa_Hindi_Male_066_multi_hv_no_no_no.wav,s0=hvac,True,2,rain,3.4221,False,937.3982,rain,1.0,1.1135,genuine,0.0,2.7097,crowd,1.0,0.8865,genuine,0.0
rasa_Hindi_Male_066_multi_no_cr_no_no.wav,s1=crowd,True,2,crowd,3.8279,True,1.1498,genuine,0.0,586.1242,crowd,1.0,2.5988,crowd,1.0,0.8502,genuine,0.0
rasa_Hindi_Male_066_multi_no_wn_ou_no.wav,s1=white_noise; s2=outdoor,True,2,white_noise,3.8594,True,1.1498,genuine,0.0,2249.2515,white_noise,1.0,1093.2829,outdoor,1.0,0.8502,genuine,0.0
rasa_Hindi_Male_067_multi_hv_no_no_no.wav,s0=hvac,True,1,hvac,5.5726,True,262.1199,hvac,1.0,1.5626,genuine,0.0,0.6803,genuine,0.0,1.3197,genuine,0.0
rasa_Hindi_Male_067_multi_no_no_hu_no.wav,s2=human,True,1,outdoor,6.7012,False,0.6423,genuine,0.0,1.6076,genuine,0.0,814.0432,outdoor,0.9997,1.3577,genuine,0.0
rasa_Hindi_Male_067_multi_no_no_ra_hv.wav,s2=rain; s3=hvac,True,2,rain,6.2542,True,0.5709,genuine,0.0,1.4291,genuine,0.0,949.2573,rain,1.0,283.7702,rain,1.0
rasa_Hindi_Male_067_multi_no_no_wn_no.wav,s2=white_noise,True,1,white_noise,6.745,True,0.6423,genuine,0.0,1.6076,genuine,0.0,848.8337,white_noise,1.0,1.3577,genuine,0.0
rasa_Hindi_Male_068_multi_hu_no_no_ra.wav,s0=human; s3=rain,True,2,rain,4.381,True,3123.3389,human,1.0,1.2299,genuine,0.0,0.7701,genuine,0.0,6385.7063,rain,1.0
rasa_Hindi_Male_068_multi_hu_no_ra_no.wav,s0=human; s2=rain,True,2,rain,3.9369,True,1982.1236,human,0.9993,0.8393,genuine,0.0,2626.3783,rain,1.0,1.1607,genuine,0.0
rasa_Hindi_Male_068_multi_no_cr_hv_ou.wav,s1=crowd; s2=hvac; s3=outdoor,True,3,crowd,0.8331,True,0.0017,genuine,0.0,11.1748,crowd,1.0,1.9983,hvac,1.0,3.136,outdoor,1.0
rasa_Hindi_Male_068_multi_no_no_ou_no.wav,s2=outdoor,True,2,outdoor,3.3642,True,0.5769,genuine,0.0,1.4231,genuine,0.0,834.8331,outdoor,1.0,1.9681,crowd,1.0
rasa_Hindi_Male_069_multi_hu_ou_no_hv.wav,s0=human; s1=outdoor; s3=hvac,True,3,human,1.0192,True,20.2742,human,1.0,1.9872,outdoor,1.0,0.0128,genuine,0.0,3.4129,hvac,1.0
rasa_Hindi_Male_069_multi_no_cr_no_no.wav,s1=crowd,True,2,hvac,3.6692,False,1.5088,genuine,0.0,1537.395,hvac,1.0,2.1302,rain,1.0,0.4912,genuine,0.0
rasa_Hindi_Male_069_multi_no_no_wn_ra.wav,s2=white_noise; s3=rain,True,2,rain,3.9561,True,1.1949,genuine,0.0,0.8051,genuine,0.0,2370.2471,white_noise,1.0,2729.5767,rain,1.0
rasa_Hindi_Male_069_multi_ra_no_hv_no.wav,s0=rain; s2=hvac,True,2,rain,4.3083,True,5521.7399,rain,1.0,1.3485,genuine,0.0,784.8532,hvac,1.0,0.6515,genuine,0.0
rasa_Hindi_Male_070_multi_no_cr_no_hv.wav,s1=crowd; s3=hvac,True,2,hvac,7.8222,True,1.4518,genuine,0.0,5748.18,hvac,1.0,0.5482,genuine,0.0,1082.0685,hvac,1.0
rasa_Hindi_Male_070_multi_no_no_ra_hu.wav,s2=rain; s3=human,True,2,rain,3.8751,True,0.4818,genuine,0.0,1.5182,genuine,0.0,2326.3778,rain,0.9997,1858.2959,human,1.0
rasa_Hindi_Male_070_multi_no_ra_ou_no.wav,s1=rain; s2=outdoor,True,2,rain,4.2486,True,0.5341,genuine,0.0,4900.2944,rain,1.0,440.5924,outdoor,1.0,1.4659,genuine,0.0
rasa_Hindi_Male_070_multi_wn_ou_hu_no.wav,s0=white_noise; s1=outdoor; s2=human,True,3,white_noise,0.7361,True,8.1015,white_noise,1.0,1.9955,outdoor,1.0,6.6146,human,1.0,0.0045,genuine,0.0
rasa_Hindi_Male_071_multi_cr_no_wn_hv.wav,s0=crowd; s2=white_noise; s3=hvac,True,3,white_noise,0.7721,True,1.9992,crowd,1.0,0.0008,genuine,0.0,9.1392,white_noise,1.0,2.2691,hvac,1.0
rasa_Hindi_Male_071_multi_cr_ra_no_no.wav,s0=crowd; s1=rain,True,2,rain,4.1504,True,2347.9699,crowd,1.0,4026.4335,rain,1.0,0.6134,genuine,0.0,1.3866,genuine,0.0
rasa_Hindi_Male_071_multi_no_no_no_hv.wav,s3=hvac,True,2,hvac,3.7507,True,3.1712,crowd,1.0,0.7345,genuine,0.0,1.2655,genuine,0.0,1809.5343,hvac,1.0
rasa_Hindi_Male_071_multi_ou_no_ra_wn.wav,s0=outdoor; s2=rain; s3=white_noise,True,3,rain,1.1336,True,1.9981,outdoor,1.0,0.0019,genuine,0.0,28.9864,rain,1.0,21.0136,white_noise,1.0
rasa_Hindi_Male_072_multi_no_no_cr_ra.wav,s2=crowd; s3=rain,True,2,rain,4.3659,True,0.8134,genuine,0.0,1.1866,genuine,0.0,4333.32,hvac,1.0,6195.9501,rain,1.0
rasa_Hindi_Male_072_multi_no_ou_no_cr.wav,s1=outdoor; s3=crowd,True,2,hvac,4.1244,False,0.5009,genuine,0.0,885.7822,human,0.2626,1.4991,genuine,0.0,1379.1645,hvac,1.0
rasa_Hindi_Male_072_multi_no_wn_cr_hv.wav,s1=white_noise; s2=crowd; s3=hvac,True,3,white_noise,1.0653,True,0.0021,genuine,0.0,23.429,white_noise,1.0,1.9979,crowd,1.0,2.9162,hvac,1.0
rasa_Hindi_Male_072_multi_no_wn_hv_hu.wav,s1=white_noise; s2=hvac; s3=human,True,3,white_noise,0.785,True,0.0008,genuine,0.0,9.5374,white_noise,1.0,1.9992,hvac,1.0,4.582,human,1.0
rasa_Hindi_Male_073_multi_hu_no_no_cr.wav,s0=human; s3=crowd,True,2,human,4.0478,True,3278.9383,human,1.0,0.8183,genuine,0.0,1.1817,genuine,0.0,825.9725,crowd,1.0
rasa_Hindi_Male_073_multi_hu_ra_no_hv.wav,s0=human; s1=rain; s3=hvac,True,3,rain,0.7661,True,8.4457,human,1.0,8.9565,rain,1.0,0.0028,genuine,0.0,1.9972,hvac,1.0
rasa_Hindi_Male_073_multi_no_hu_cr_wn.wav,s1=human; s2=crowd; s3=white_noise,True,3,white_noise,0.442,True,0.0007,genuine,0.0,2.1232,human,1.0,1.9993,crowd,1.0,2.7659,white_noise,1.0
rasa_Hindi_Male_073_multi_no_no_ou_no.wav,s2=outdoor,True,1,outdoor,6.8355,True,1.0463,genuine,0.0,0.9537,genuine,0.0,929.2801,outdoor,1.0,1.6863,genuine,0.0
rasa_Hindi_Male_074_multi_hv_no_ra_no.wav,s0=hvac; s2=rain,True,2,white_noise,4.6623,False,1336.1315,hvac,1.0,0.9724,genuine,0.0,11210.1135,white_noise,1.0,1.0276,genuine,0.0
rasa_Hindi_Male_074_multi_no_no_no_ou.wav,s3=outdoor,True,2,human,3.4954,False,1.44,genuine,0.0,0.56,genuine,0.0,2.3018,crowd,1.0,1085.6924,human,1.0
rasa_Hindi_Male_074_multi_no_no_wn_no.wav,s2=white_noise,True,2,white_noise,4.5662,True,2.5005,crowd,1.0,0.9724,genuine,0.0,9248.5279,white_noise,1.0,1.0276,genuine,0.0
rasa_Hindi_Male_074_multi_no_ou_wn_cr.wav,s1=outdoor; s2=white_noise; s3=crowd,True,3,white_noise,1.1529,True,0.0083,genuine,0.0,1.9917,outdoor,1.0,30.7745,white_noise,1.0,8.1679,crowd,1.0
rasa_Hindi_Male_075_multi_hu_ou_no_no.wav,s0=human; s1=outdoor,True,2,human,3.809,True,2033.4544,human,1.0,297.1553,outdoor,1.0,1.4786,genuine,0.0,0.5214,genuine,0.0
rasa_Hindi_Male_075_multi_hv_ou_no_no.wav,s0=hvac; s1=outdoor,True,2,hvac,2.9551,True,367.7512,hvac,1.0,107.3681,outdoor,1.0,1.4786,genuine,0.0,0.5214,genuine,0.0
rasa_Hindi_Male_075_multi_hv_ra_no_cr.wav,s0=hvac; s1=rain; s3=crowd,True,3,rain,1.0634,True,3.3063,hvac,1.0,23.2918,rain,1.0,0.0123,genuine,0.0,1.9877,crowd,1.0
rasa_Hindi_Male_075_multi_no_ou_no_no.wav,s1=outdoor,True,2,outdoor,3.1145,True,2.1624,crowd,1.0,506.517,outdoor,0.9999,1.4786,genuine,0.0,0.5214,genuine,0.0
rasa_Hindi_Male_076_multi_hu_ra_no_cr.wav,s0=human; s1=rain; s3=crowd,True,3,rain,0.5273,True,2.8889,human,1.0,3.8641,rain,1.0,0.0025,genuine,0.0,1.9975,hvac,1.0
rasa_Hindi_Male_076_multi_no_hu_no_no.wav,s1=human,True,2,human,3.705,True,0.6941,genuine,0.0,1651.5869,human,1.0,1.3059,genuine,0.0,2.6177,crowd,1.0
rasa_Hindi_Male_076_multi_no_no_no_cr.wav,s3=crowd,True,2,hvac,3.7877,False,1.179,genuine,0.0,0.821,genuine,0.0,2.218,crowd,1.0,1948.6632,hvac,1.0
rasa_Hindi_Male_076_multi_ou_no_no_ra.wav,s0=outdoor; s3=rain,True,2,rain,4.0493,True,289.2577,outdoor,1.0,0.5403,genuine,0.0,1.4597,genuine,0.0,3289.1163,rain,1.0
rasa_Hindi_Male_077_multi_no_hv_no_wn.wav,s1=hvac; s3=white_noise,True,2,white_noise,4.349,True,1.0327,genuine,0.0,1600.6969,hvac,1.0,0.9673,genuine,0.0,5990.1362,white_noise,1.0
rasa_Hindi_Male_077_multi_no_wn_hv_no.wav,s1=white_noise; s2=hvac,True,2,white_noise,4.1368,True,0.5616,genuine,0.0,3918.393,white_noise,1.0,1054.9223,hvac,1.0,1.4384,genuine,0.0
rasa_Hindi_Male_077_multi_no_wn_no_cr.wav,s1=white_noise; s3=crowd,True,2,white_noise,4.4601,True,1.0327,genuine,0.0,7480.6073,white_noise,1.0,0.9673,genuine,0.0,2720.0609,crowd,1.0
rasa_Hindi_Male_077_multi_ra_hv_cr_no.wav,s0=rain; s1=hvac; s2=crowd,True,3,rain,0.8776,True,12.9133,rain,1.0,1.9964,hvac,1.0,2.3117,crowd,1.0,0.0036,genuine,0.0
rasa_Hindi_Male_078_multi_cr_ra_no_no.wav,s0=crowd; s1=rain,True,2,rain,3.8837,True,417.6274,crowd,1.0,2361.4547,rain,1.0,1.3555,genuine,0.0,0.6445,genuine,0.0
rasa_Hindi_Male_078_multi_no_no_hv_no.wav,s2=hvac,True,1,hvac,7.1209,True,0.452,genuine,0.0,1.548,genuine,0.0,1236.505,hvac,1.0,1.7087,genuine,0.0
rasa_Hindi_Male_078_multi_ra_no_no_no.wav,s0=rain,True,2,rain,4.0508,True,3298.4745,rain,1.0,0.9506,genuine,0.0,2.2069,crowd,1.0,1.0494,genuine,0.0
rasa_Hindi_Male_078_multi_wn_no_no_no.wav,s0=white_noise,True,2,white_noise,3.9147,True,2512.3787,white_noise,1.0,0.9506,genuine,0.0,2.2069,crowd,1.0,1.0494,genuine,0.0
rasa_Hindi_Male_079_multi_no_no_hv_no.wav,s2=hvac,True,2,hvac,3.3508,True,3.9842,crowd,1.0,0.8673,genuine,0.0,812.6395,hvac,1.0,1.1327,genuine,0.0
rasa_Hindi_Male_079_multi_no_no_no_ou.wav,s3=outdoor,True,2,outdoor,3.2793,True,2.6295,crowd,1.0,0.5724,genuine,0.0,1.4276,genuine,0.0,704.2432,outdoor,1.0
rasa_Hindi_Male_079_multi_no_wn_cr_hv.wav,s1=white_noise; s2=crowd; s3=hvac,True,3,white_noise,0.8372,True,0.0103,genuine,0.0,11.3242,white_noise,1.0,6.8185,crowd,1.0,1.9897,hvac,1.0
rasa_Hindi_Male_079_multi_ou_no_cr_no.wav,s0=outdoor; s2=crowd,True,2,hvac,3.7927,False,1040.7411,outdoor,1.0,0.8673,genuine,0.0,1968.172,hvac,1.0,1.1327,genuine,0.0
rasa_Hindi_Male_080_multi_hu_cr_no_hv.wav,s0=human; s1=crowd; s3=hvac,True,3,human,0.8132,True,10.4677,human,1.0,4.2564,crowd,1.0,0.0006,genuine,0.0,1.9994,hvac,1.0
rasa_Hindi_Male_080_multi_no_hu_wn_no.wav,s1=human; s2=white_noise,True,2,human,4.3948,True,0.4317,genuine,0.0,6564.6387,human,1.0,3620.6418,white_noise,1.0,1.5683,genuine,0.0
rasa_Hindi_Male_080_multi_no_no_no_hv.wav,s3=hvac,True,2,hvac,3.8616,True,1.2629,genuine,0.0,7.2874,rain,1.0,0.7371,genuine,0.0,2259.1158,hvac,1.0
rasa_Hindi_Male_080_multi_wn_no_no_no.wav,s0=white_noise,True,2,white_noise,4.2198,True,4625.7174,white_noise,1.0,2.7373,rain,1.0,0.2769,genuine,0.0,1.7231,genuine,0.0
rasa_Hindi_Male_081_multi_no_cr_hu_ou.wav,s1=crowd; s2=human; s3=outdoor,True,3,hvac,0.5432,False,0.0022,genuine,0.0,4.1019,hvac,1.0,3.2296,human,1.0,1.9978,outdoor,1.0
rasa_Hindi_Male_081_multi_no_no_hv_no.wav,s2=hvac,True,1,hvac,5.4158,True,0.795,genuine,0.0,1.205,genuine,0.0,223.9226,hvac,1.0,1.6479,genuine,0.0
rasa_Hindi_Male_081_multi_no_no_no_hu.wav,s3=human,True,2,human,4.129,True,1.2217,genuine,0.0,1.8516,crowd,1.0,0.7783,genuine,0.0,3857.7543,human,1.0
rasa_Hindi_Male_081_multi_no_ou_hu_no.wav,s1=outdoor; s2=human,True,2,human,3.4358,True,0.6509,genuine,0.0,395.365,outdoor,1.0,963.415,human,1.0,1.3491,genuine,0.0
rasa_Hindi_Male_082_multi_cr_ou_no_no.wav,s0=crowd; s1=outdoor,True,2,crowd,3.6262,True,1410.5602,crowd,1.0,424.8691,outdoor,1.0,0.6282,genuine,0.0,1.3718,genuine,0.0
rasa_Hindi_Male_082_multi_no_cr_no_wn.wav,s1=crowd; s3=white_noise,True,2,crowd,3.6885,True,1.2522,genuine,0.0,1597.7968,crowd,1.0,0.7478,genuine,0.0,1046.6962,white_noise,1.0
rasa_Hindi_Male_082_multi_no_hu_ou_no.wav,s1=human; s2=outdoor,True,2,human,3.4473,True,0.868,genuine,0.0,1479.9976,human,0.9444,254.4699,outdoor,1.0,1.132,genuine,0.0
rasa_Hindi_Male_082_multi_no_no_no_hv.wav,s3=hvac,True,2,hvac,2.8719,True,1.2522,genuine,0.0,3.4918,crowd,1.0,0.7478,genuine,0.0,311.2229,hvac,1.0
rasa_Hindi_Male_083_multi_hu_no_no_ra.wav,s0=human; s3=rain,True,3,rain,2.7174,True,2493.0018,human,1.0,0.1011,genuine,0.0,1.8989,crowd,1.0,3470.1859,rain,1.0
rasa_Hindi_Male_083_multi_no_ou_hv_wn.wav,s1=outdoor; s2=hvac; s3=white_noise,True,3,white_noise,0.8366,True,0.0059,genuine,0.0,3.3285,outdoor,1.0,1.9941,hvac,1.0,11.3007,white_noise,1.0
rasa_Hindi_Male_083_multi_ou_no_no_wn.wav,s0=outdoor; s3=white_noise,True,3,white_noise,2.6377,True,669.1604,outdoor,1.0,0.1011,genuine,0.0,1.8989,crowd,1.0,2732.0457,white_noise,1.0
rasa_Hindi_Male_083_multi_ou_ra_hv_no.wav,s0=outdoor; s1=rain; s2=hvac,True,3,rain,1.0021,True,1.9935,outdoor,1.0,19.2099,rain,1.0,2.9613,hvac,1.0,0.0065,genuine,0.0
rasa_Hindi_Male_084_multi_cr_no_no_no.wav,s0=crowd,True,1,crowd,6.6163,True,746.1463,crowd,1.0,1.7495,genuine,0.0,0.4337,genuine,0.0,1.5663,genuine,0.0
rasa_Hindi_Male_084_multi_ou_no_cr_hv.wav,s0=outdoor; s2=crowd; s3=hvac,True,3,hvac,0.7344,True,1.9964,outdoor,1.0,0.0036,genuine,0.0,8.0527,hvac,1.0,2.7879,crowd,1.0
rasa_Hindi_Male_084_multi_ou_no_cr_ra.wav,s0=outdoor; s2=crowd; s3=rain,True,3,rain,0.8498,True,1.9976,outdoor,1.0,0.0024,genuine,0.0,4.4485,crowd,1.0,11.7988,rain,1.0
rasa_Hindi_Male_084_multi_ra_no_no_hu.wav,s0=rain; s3=human,True,2,human,4.4214,True,5998.7896,white_noise,0.8873,1.6027,genuine,0.0,0.3973,genuine,0.0,6922.7338,human,1.0
rasa_Hindi_Male_085_multi_hu_no_no_no.wav,s0=human,True,2,human,3.8313,True,2159.1762,human,0.998,1.9246,crowd,1.0,1.0103,genuine,0.0,0.9897,genuine,0.0
rasa_Hindi_Male_085_multi_no_hv_no_no.wav,s1=hvac,True,1,hvac,7.1175,True,0.4125,genuine,0.0,1232.3826,hvac,1.0,1.6207,genuine,0.0,1.5875,genuine,0.0
rasa_Hindi_Male_085_multi_no_no_ra_hv.wav,s2=rain; s3=hvac,True,2,rain,3.9702,True,0.2357,genuine,0.0,1.7643,genuine,0.0,2807.3807,rain,1.0,721.951,hvac,1.0
rasa_Hindi_Male_085_multi_no_ra_wn_cr.wav,s1=rain; s2=white_noise; s3=crowd,True,3,rain,0.7774,True,0.0008,genuine,0.0,9.3011,rain,1.0,5.8433,white_noise,1.0,1.9992,crowd,1.0
rasa_Hindi_Male_086_multi_cr_hu_no_no.wav,s0=crowd; s1=human,True,2,human,4.5023,True,844.9672,crowd,1.0,8147.1912,human,0.9999,0.8254,genuine,0.0,1.1746,genuine,0.0
rasa_Hindi_Male_086_multi_cr_no_ra_no.wav,s0=crowd; s2=rain,True,2,rain,4.4102,True,556.2662,crowd,1.0,1.0997,genuine,0.0,6769.9756,rain,1.0,0.9003,genuine,0.0
rasa_Hindi_Male_086_multi_hu_hv_cr_no.wav,s0=human; s1=hvac; s2=crowd,True,3,human,0.7159,True,7.5658,human,1.0,2.3364,rain,1.0,1.9986,crowd,1.0,0.0014,genuine,0.0
rasa_Hindi_Male_086_multi_no_wn_no_no.wav,s1=white_noise,True,1,white_noise,9.3922,True,0.7523,genuine,0.0,11993.2852,white_noise,1.0,1.2477,genuine,0.0,1.7757,genuine,0.0
rasa_Hindi_Male_087_multi_no_cr_no_ra.wav,s1=crowd; s3=rain,True,2,outdoor,3.6504,False,0.5669,genuine,0.0,1420.4459,hvac,1.0,1.4331,genuine,0.0,1480.436,outdoor,1.0
rasa_Hindi_Male_087_multi_no_hv_no_no.wav,s1=hvac,True,2,hvac,3.443,True,1.0968,genuine,0.0,977.4434,hvac,1.0,2.7724,crowd,1.0,0.9032,genuine,0.0
rasa_Hindi_Male_087_multi_no_ra_hu_no.wav,s1=rain; s2=human,True,2,outdoor,4.4189,False,1.0968,genuine,0.0,5704.2182,rain,1.0,6888.9884,outdoor,1.0,0.9032,genuine,0.0
rasa_Hindi_Male_087_multi_wn_cr_no_hu.wav,s0=white_noise; s1=crowd; s3=human,True,3,white_noise,0.773,True,9.1654,white_noise,1.0,1.9955,crowd,1.0,0.0045,genuine,0.0,3.0657,outdoor,1.0
rasa_Hindi_Male_088_multi_cr_no_ou_wn.wav,s0=crowd; s2=outdoor; s3=white_noise,True,3,white_noise,0.9394,True,6.3605,crowd,1.0,0.0033,genuine,0.0,1.9967,outdoor,1.0,15.7489,white_noise,1.0
rasa_Hindi_Male_088_multi_hv_no_no_no.wav,s0=hvac,True,1,hvac,6.7387,True,843.4754,hvac,1.0,1.0483,genuine,0.0,0.9517,genuine,0.0,1.6179,genuine,0.0
rasa_Hindi_Male_088_multi_no_cr_no_no.wav,s1=crowd,True,1,crowd,5.6689,True,1.4058,genuine,0.0,288.7284,crowd,1.0,0.7408,genuine,0.0,1.2592,genuine,0.0
rasa_Hindi_Male_088_multi_no_hv_ra_no.wav,s1=hvac; s2=rain,True,2,rain,4.0518,True,1.055,genuine,0.0,327.7777,hvac,1.0,3305.4631,rain,1.0,0.945,genuine,0.0
rasa_Hindi_Male_089_multi_no_hu_no_no.wav,s1=human,True,2,human,4.1666,True,3.2494,hvac,1.0,4158.7552,human,1.0,0.6571,genuine,0.0,1.3429,genuine,0.0
rasa_Hindi_Male_089_multi_no_no_ou_no.wav,s2=outdoor,True,1,outdoor,5.2291,True,1.4151,genuine,0.0,1.6961,genuine,0.0,185.6167,outdoor,1.0,0.5849,genuine,0.0
rasa_Hindi_Male_089_multi_ou_ra_no_cr.wav,s0=outdoor; s1=rain; s3=crowd,True,3,rain,0.9409,True,1.9978,outdoor,1.0,15.7287,rain,1.0,0.0022,genuine,0.0,4.6434,hvac,0.9968
rasa_Hindi_Male_089_multi_ra_no_hv_no.wav,s0=rain; s2=hvac,True,2,rain,3.486,True,1065.3252,rain,1.0,1.4872,genuine,0.0,167.9746,hvac,1.0,0.5128,genuine,0.0
rasa_Hindi_Male_090_multi_hv_no_ou_hu.wav,s0=hvac; s2=outdoor; s3=human,True,3,outdoor,1.0386,True,3.3574,hvac,1.0,0.0063,genuine,0.0,1.9937,outdoor,1.0,6.5326,outdoor,1.0
rasa_Hindi_Male_090_multi_no_hv_ou_no.wav,s1=hvac; s2=outdoor,True,2,outdoor,3.6774,True,0.928,genuine,0.0,1228.5862,hvac,1.0,1562.5679,outdoor,1.0,1.072,genuine,0.0
rasa_Hindi_Male_090_multi_no_no_hu_hv.wav,s2=human; s3=hvac,True,2,human,4.2201,True,0.4943,genuine,0.0,1.5057,genuine,0.0,4628.0311,human,1.0,369.9875,hvac,1.0
rasa_Hindi_Male_090_multi_ra_no_no_wn.wav,s0=rain; s3=white_noise,True,2,rain,3.829,True,2116.5411,rain,1.0,0.6745,genuine,0.0,1.3255,genuine,0.0,721.5654,white_noise,1.0
rasa_Hindi_Male_091_multi_cr_no_wn_no.wav,s0=crowd; s2=white_noise,True,3,white_noise,2.4288,True,300.9091,crowd,1.0,0.0897,genuine,0.0,1240.2082,white_noise,1.0,1.9103,human,0.2784
rasa_Hindi_Male_091_multi_no_cr_no_no.wav,s1=crowd,True,2,hvac,3.7568,False,0.6861,genuine,0.0,1376.7407,hvac,1.0,1.3139,genuine,0.0,4.5132,human,0.2882
rasa_Hindi_Male_091_multi_no_cr_ou_no.wav,s1=crowd; s2=outdoor,True,2,crowd,2.9113,True,0.2639,genuine,0.0,336.8276,crowd,1.0,169.087,outdoor,1.0,1.7361,genuine,0.0
rasa_Hindi_Male_091_multi_no_no_hu_no.wav,s2=human,True,2,human,4.7208,True,1.5282,genuine,0.0,0.4718,genuine,0.0,6454.415,human,1.0,10.0521,human,0.2784
rasa_Hindi_Male_092_multi_no_no_cr_no.wav,s2=crowd,True,2,hvac,4.0556,False,0.9162,genuine,0.0,2.8912,crowd,1.0,3330.7271,hvac,1.0,1.0838,genuine,0.0
rasa_Hindi_Male_092_multi_no_no_no_hv.wav,s3=hvac,True,2,rain,3.222,False,0.4813,genuine,0.0,1.5187,genuine,0.0,2.1782,crowd,1.0,627.8697,rain,1.0
rasa_Hindi_Male_092_multi_no_ou_no_no.wav,s1=outdoor,True,2,outdoor,3.3222,True,0.9162,genuine,0.0,767.5112,outdoor,1.0,4.1467,crowd,1.0,1.0838,genuine,0.0
rasa_Hindi_Male_092_multi_wn_ou_no_hv.wav,s0=white_noise; s1=outdoor; s3=hvac,True,3,white_noise,0.689,True,6.9004,white_noise,1.0,1.996,outdoor,1.0,0.004,genuine,0.0,2.0553,hvac,1.0
rasa_Hindi_Male_093_multi_cr_hu_hv_no.wav,s0=crowd; s1=human; s2=hvac,True,3,hvac,0.8971,True,3.9248,hvac,1.0,6.3183,outdoor,0.9992,1.9949,hvac,1.0,0.0051,genuine,0.0
rasa_Hindi_Male_093_multi_no_no_wn_cr.wav,s2=white_noise; s3=crowd,True,2,white_noise,3.5759,True,1.3508,genuine,0.0,0.6492,genuine,0.0,1275.4906,white_noise,1.0,876.2515,hvac,1.0
rasa_Hindi_Male_093_multi_no_wn_ra_ou.wav,s1=white_noise; s2=rain; s3=outdoor,True,3,rain,0.8209,True,0.0077,genuine,0.0,4.8983,white_noise,1.0,10.7359,rain,1.0,1.9923,outdoor,1.0
rasa_Hindi_Male_093_multi_wn_ra_no_cr.wav,s0=white_noise; s1=rain; s3=crowd,True,3,rain,0.975,True,11.5755,white_noise,1.0,17.6507,rain,0.9997,0.005,genuine,0.0,1.995,crowd,1.0
rasa_Hindi_Male_094_multi_hv_no_no_no.wav,s0=hvac,True,2,hvac,3.5053,True,1107.3557,hvac,1.0,0.7142,genuine,0.0,4.6921,crowd,1.0,1.2858,genuine,0.0
rasa_Hindi_Male_094_multi_ou_hu_no_no.wav,s0=outdoor; s1=human,True,2,human,3.8817,True,449.7658,outdoor,1.0,2352.0327,human,1.0,1.5698,genuine,0.0,0.4302,genuine,0.0
